GB_ACC,GSM29537,GSM29638,GSM29643,GSM29644,GSM29645,GSM29646,GSM29647,GSM29648,GSM29649,GSM29650,GSM29651,GSM29652,GSM29653,ID
BE676334,59.5,70.7,50.7,92.6,21.5,88.4,38.6,152.8,50.2,131.4,196.7,39.2,182.9,237342_at
AA781959,25.4,33.9,34.7,22.5,25.1,34.5,35.3,34.0,13.4,30.9,31.0,40.5,40.1,237343_at
AW510974,144.2,32.5,52.4,117.1,216.9,221.7,237.4,223.1,84.7,96.6,221.7,205.5,31.1,237344_at
AW087759,36.3,44.5,42.6,37.5,97.3,45.4,63.4,37.4,44.1,49.9,58.1,73.1,68.8,237345_at
AA976208,64.0,53.1,74.3,54.8,54.1,57.2,61.6,68.1,12.7,97.0,54.8,83.6,69.0,237346_at
AL039379,114.9,87.9,92.4,107.9,77.8,132.2,153.5,98.7,144.6,119.2,138.9,182.0,124.7,237347_at
AI630821,107.1,43.7,85.8,107.1,98.3,34.7,141.7,38.2,109.4,114.4,174.0,43.0,37.8,237348_at
BE551097,7.1,8.9,11.2,9.6,11.0,12.2,12.6,9.5,9.3,14.1,16.2,16.9,8.6,237349_at
AW027968,9.1,9.0,25.2,11.5,21.5,14.7,15.2,13.0,11.8,16.1,17.2,14.3,13.9,237350_at
AI732190,56.4,67.2,109.9,109.7,121.9,165.1,168.2,121.8,128.1,219.3,149.5,209.5,131.5,237351_at
BE551840,9.1,8.2,9.6,9.8,17.7,12.5,12.4,19.0,9.0,23.4,13.2,14.5,12.4,237352_at
AW118819,22.1,10.9,58.4,7.3,21.8,73.0,34.6,38.8,56.4,43.6,7.7,31.5,47.3,237353_at
N70298,96.3,106.5,99.3,110.1,168.4,114.1,176.8,76.3,152.8,106.0,67.0,135.3,99.8,237354_at
AW448981,51.4,39.9,17.7,39.3,18.0,98.9,81.8,124.4,138.4,126.8,138.9,64.7,158.3,237355_at
AI697714,17.8,50.9,18.4,14.9,9.8,21.5,54.9,19.4,25.9,19.4,22.5,29.0,23.3,237356_at
AI351119,8.8,7.2,3.9,13.2,24.6,27.4,8.7,9.1,4.3,12.5,6.1,15.5,5.5,237357_at
AI953708,61.2,76.3,109.3,54.6,178.6,110.2,40.0,21.3,41.7,120.1,21.4,81.1,119.5,237358_at
AA411712,104.5,35.5,60.0,56.4,28.2,61.7,28.0,120.4,78.2,85.1,13.2,51.1,104.3,237359_at
AI655275,18.0,15.3,19.3,15.1,29.9,15.7,22.1,22.0,20.3,28.9,29.9,26.9,23.3,237360_at
AW014730,56.6,36.7,39.0,9.1,29.2,13.9,89.7,83.6,8.5,76.9,44.2,76.9,31.1,237361_at
R61543,18.2,77.9,85.2,92.9,21.9,50.9,19.7,115.1,23.7,35.9,112.3,82.9,74.3,237362_at
H15396,9.1,1.0,1.7,5.4,24.0,3.5,3.1,4.0,1.4,4.9,1.3,3.1,3.4,237363_at
BF432855,76.9,31.7,30.0,86.8,5.3,32.0,7.3,38.6,19.9,36.8,10.7,19.6,27.0,237364_at
AI798981,81.9,100.1,58.6,61.7,31.5,93.7,152.1,132.0,88.3,128.9,112.2,150.5,78.2,237365_at
BF115826,14.2,32.1,26.5,19.9,35.3,15.6,25.7,23.0,82.6,51.7,45.0,32.5,26.3,237366_at
AA971429,167.4,149.3,173.4,192.4,188.7,171.3,162.0,289.3,174.4,268.8,180.7,197.6,135.4,237367_x_at
R16245,3.0,5.8,8.8,4.7,13.6,9.3,4.5,11.8,14.1,47.7,12.2,82.6,16.9,237368_at
BG149568,59.5,11.6,29.6,87.8,59.6,16.3,36.3,34.6,38.4,68.3,28.7,55.6,125.4,237369_at
AW452551,81.4,121.9,85.2,140.4,53.7,57.4,75.8,40.8,30.0,30.0,33.2,90.5,21.8,237370_at
AI671177,14.5,7.7,8.6,8.0,20.2,24.3,16.0,9.4,35.8,94.8,23.0,125.3,9.9,237371_at
N30169,142.7,88.8,163.6,118.2,118.3,112.4,126.8,91.7,152.9,62.4,97.6,193.1,102.1,237372_at
BE464359,82.9,21.7,79.7,91.4,136.4,124.1,121.6,103.5,117.4,127.2,64.0,126.8,79.2,237373_at
BF856217,17.5,4.3,77.7,8.3,19.3,6.8,13.5,57.1,33.7,30.2,61.0,96.3,57.0,237374_at
AI768860,111.2,9.7,108.0,118.1,118.9,161.9,127.2,132.6,120.8,170.6,139.4,186.5,166.4,237375_at
BF115815,4.1,20.3,19.0,3.6,6.3,3.6,5.7,4.7,12.1,3.2,4.9,33.2,3.2,237376_at
AA069425,45.5,36.4,17.8,51.6,7.5,3.1,31.3,17.0,15.9,24.2,8.4,11.3,47.8,237377_at
AL040781,21.8,19.1,25.6,32.0,33.2,21.1,17.7,19.9,22.1,47.9,37.5,31.3,31.2,237378_at
N53456,67.5,63.7,64.6,90.8,41.4,29.2,36.5,42.2,14.0,11.9,83.1,32.0,75.1,237379_at
BF434708,3.2,4.9,4.6,7.2,4.1,4.0,8.3,3.4,2.9,5.0,5.0,4.3,3.6,237380_at
AW207390,45.5,75.4,29.9,49.3,67.6,43.1,41.9,35.4,61.0,125.0,32.5,70.1,59.7,237381_at
R60981,43.6,76.7,103.3,118.8,56.1,28.1,27.3,117.3,46.6,24.9,39.8,92.2,22.8,237382_at
AI768144,22.7,9.3,37.4,29.6,59.9,59.7,198.2,156.1,68.7,126.3,93.5,49.4,119.7,237383_at
R22891,6.8,2.4,3.5,32.1,0.9,25.6,24.2,9.0,25.9,8.0,16.4,8.9,10.6,237384_x_at
AA121704,8.1,8.3,7.9,12.2,11.3,11.0,16.1,53.3,6.6,23.2,9.0,16.0,9.9,237385_at
AW183693,42.8,23.9,22.9,45.1,82.6,70.7,18.0,42.1,32.7,46.4,50.5,80.1,30.2,237386_at
BE552357,65.8,35.0,77.8,39.3,97.2,69.7,88.0,173.3,104.7,56.7,116.9,114.1,87.3,237387_at
BF224204,30.2,25.9,4.3,21.8,9.7,32.0,18.3,28.1,83.4,26.1,9.4,38.2,61.8,237388_at
AI821570,82.5,50.8,131.8,90.3,125.2,210.3,55.3,88.7,160.3,81.9,62.8,84.2,113.0,237389_at
N51516,8.3,4.9,8.5,11.6,4.9,3.6,3.6,32.0,29.6,47.9,7.8,99.9,10.8,237390_at
AI184197,1.6,2.5,13.2,21.3,23.5,12.6,2.6,0.9,2.2,16.0,19.9,13.3,7.1,237391_at
BF223285,2.7,10.4,8.4,13.6,42.0,66.3,16.6,51.1,51.5,44.0,76.9,54.0,53.5,237392_at
AW083054,97.9,76.9,193.2,74.3,141.4,111.3,192.7,148.4,102.1,206.9,151.6,228.8,181.2,237393_at
BF433474,67.2,52.8,14.9,14.0,25.6,65.9,16.9,68.5,19.5,21.9,45.6,117.1,71.2,237394_at
AV700083,58.2,63.2,103.0,61.5,82.5,96.2,107.1,90.9,61.1,132.1,44.3,134.0,67.1,237395_at
AI640624,7.0,18.7,10.0,14.7,9.1,9.5,23.1,56.9,40.7,17.6,15.8,17.4,14.1,237396_at
N68725,20.7,24.0,27.5,16.1,21.4,34.2,31.3,28.7,80.2,36.1,72.1,38.0,39.3,237397_at
AA890487,12.0,20.8,24.1,68.6,10.8,67.0,18.1,15.7,79.6,24.7,19.0,10.3,19.8,237398_at
AW594033,30.5,8.8,14.0,50.8,109.6,105.9,39.3,72.9,40.9,13.4,78.6,118.1,32.9,237399_at
AI308101,172.9,141.2,90.5,114.3,230.7,181.4,149.4,116.3,75.5,163.3,129.8,166.4,107.1,237400_at
BF062666,49.3,41.5,110.3,47.3,65.2,59.1,62.6,127.9,168.9,156.4,60.4,48.0,56.3,237401_at
H05917,14.4,12.0,6.0,8.5,10.2,21.4,26.0,16.0,18.6,20.9,16.0,37.3,22.1,237402_at
AI097490,33.1,37.9,39.0,36.2,54.2,58.2,42.7,46.9,36.7,71.9,51.3,62.9,50.4,237403_at
BF446442,12.9,15.0,14.1,14.9,47.4,12.7,13.3,14.3,15.9,26.5,25.6,17.4,21.7,237404_at
BF511629,12.7,21.5,4.5,5.5,17.1,32.1,9.0,22.9,3.9,46.2,15.3,4.5,40.4,237405_at
AW207676,20.8,30.2,34.7,29.7,54.2,48.0,29.8,82.7,32.3,35.8,37.8,40.7,24.6,237406_at
BF197459,46.1,97.7,94.8,44.8,81.6,61.8,55.8,16.2,18.0,17.6,28.7,27.8,18.2,237407_at
H23113,14.1,5.2,50.7,4.1,4.2,26.3,18.7,32.1,40.4,4.7,15.0,4.8,30.2,237408_at
AI078554,44.7,24.9,14.9,20.9,10.7,28.7,82.4,106.4,6.9,29.1,19.7,25.6,16.3,237409_at
H66658,45.1,8.7,21.1,31.3,8.8,38.8,8.8,52.6,10.4,2.4,68.7,58.0,20.7,237410_x_at
N71063,285.8,95.8,131.0,105.4,109.3,75.0,118.1,216.4,241.2,154.3,185.3,246.1,166.9,237411_at
AW974076,69.3,100.4,155.9,162.1,213.5,206.3,200.6,106.8,225.8,153.5,125.0,183.6,134.7,237412_at
AI568447,11.3,15.6,11.8,17.7,12.0,22.4,17.5,13.0,17.5,45.8,15.8,22.8,13.1,237413_at
H70477,19.3,14.5,20.2,11.7,32.1,12.2,12.1,10.1,7.1,20.6,10.1,31.4,16.9,237414_at
BF508849,116.8,90.1,237.0,174.9,175.1,203.2,153.8,138.6,150.4,203.6,151.9,160.3,110.5,237415_at
AI056362,17.3,20.9,29.3,6.8,29.6,66.1,44.9,38.7,30.4,26.8,21.5,37.6,37.7,237416_at
H49383,22.7,39.2,15.9,24.3,64.8,36.2,18.4,22.9,27.2,53.7,13.2,16.2,30.2,237417_at
BF508728,118.6,109.4,142.3,135.9,137.7,112.6,136.9,12.4,98.0,139.6,136.3,267.4,191.0,237418_at
AA135722,178.1,104.5,194.5,177.5,177.3,304.6,335.7,176.1,229.8,211.1,181.4,163.3,223.9,237419_at
AW304248,30.4,27.0,21.0,31.9,8.3,28.3,61.0,21.8,29.2,3.9,40.7,32.8,24.7,237420_at
BF509605,55.5,66.7,63.8,18.4,92.5,66.8,86.6,122.0,28.8,15.0,52.9,41.8,43.0,237421_at
AA873726,2.5,1.7,2.8,3.2,2.7,4.2,32.4,10.8,3.1,10.2,28.2,23.4,31.3,237422_at
AI811035,8.9,54.5,105.1,51.7,30.4,26.1,98.6,66.1,106.5,140.9,64.3,43.9,66.2,237423_at
AI732782,39.4,20.2,61.9,70.0,145.2,110.7,122.7,77.8,145.1,81.4,60.8,141.8,175.1,237424_at
AA861078,113.9,43.3,34.5,140.4,252.9,102.9,149.2,133.2,98.8,192.5,147.4,130.0,136.0,237425_at
AA286940,21.5,45.4,73.3,37.2,96.4,79.2,69.0,121.9,50.7,102.6,81.4,71.7,95.1,237426_at
AI678209,5.2,6.1,4.4,6.4,10.7,6.2,5.8,5.5,5.8,11.1,10.9,12.0,12.3,237427_at
AA867988,17.9,35.3,57.6,80.9,61.5,53.3,51.7,73.6,47.2,61.3,59.3,76.5,21.6,237428_at
AI677858,45.4,50.1,51.9,19.2,90.2,74.0,18.5,19.5,20.5,80.9,51.5,24.3,67.5,237429_at
AI732903,17.6,10.1,17.5,12.8,18.8,13.9,16.6,13.5,17.4,25.3,31.9,15.4,19.3,237430_at
AW449838,75.4,159.0,30.7,106.3,142.9,49.9,106.2,24.6,137.2,193.1,196.2,71.6,124.9,237431_at
BF514363,87.5,61.1,81.6,112.0,128.7,84.9,112.9,111.2,149.7,45.8,63.5,112.0,107.0,237432_at
N64834,16.2,24.9,1.4,3.5,3.4,4.9,2.2,1.8,13.9,17.9,3.6,35.6,5.6,237433_at
AI699506,114.5,47.0,112.1,70.4,112.2,170.8,81.7,84.1,34.7,91.4,10.4,71.5,10.7,237434_x_at
AI093492,20.5,18.1,21.1,2.5,17.2,55.2,24.8,49.3,58.9,30.3,24.1,12.4,11.7,237435_at
AI143909,39.7,14.9,13.4,38.7,67.0,101.4,7.8,48.2,10.4,44.9,21.8,21.2,10.4,237436_at
AI826996,12.2,23.2,12.3,21.5,11.4,22.3,28.3,14.1,19.7,25.1,16.2,24.9,10.8,237437_s_at
BF433065,182.1,209.7,204.8,206.8,256.7,184.5,231.4,243.5,225.4,143.5,214.7,184.9,188.0,237438_at
R45656,49.1,72.6,66.3,72.5,75.6,102.1,44.9,90.7,52.9,59.9,48.0,80.2,90.5,237439_at
N39590,7.7,6.5,15.9,11.8,19.0,13.6,18.1,9.2,11.7,70.0,12.2,15.3,20.5,237440_at
AW271626,85.5,113.0,171.1,41.6,87.2,120.7,100.9,199.4,63.3,156.9,190.8,84.9,159.3,237441_at
AV699911,98.3,18.4,108.4,12.7,97.6,165.0,126.0,82.0,100.7,101.0,120.5,155.5,121.1,237442_at
AI343519,255.4,233.6,286.3,264.5,322.6,238.8,212.0,171.3,244.6,217.2,187.8,307.8,276.8,237443_at
AI801902,102.2,105.1,60.9,92.9,127.5,218.2,174.4,202.0,154.0,130.3,78.6,142.5,127.5,237444_at
AI342296,93.2,11.5,20.7,101.6,95.4,147.5,60.5,51.7,99.2,41.4,34.8,177.3,64.5,237445_at
BF589163,16.9,7.2,35.5,5.7,49.8,20.8,6.5,18.0,58.1,83.7,59.2,43.7,20.2,237446_at
BF509218,32.2,11.0,36.6,51.1,48.3,87.0,69.1,51.4,85.1,58.2,84.0,35.9,57.4,237447_at
AI216576,30.5,1.9,5.3,24.6,46.9,20.8,12.9,48.6,18.4,19.0,14.0,11.7,60.8,237448_at
BF447038,42.6,26.0,60.6,37.6,9.7,55.8,49.2,42.5,11.9,82.0,40.2,42.8,34.5,237449_at
AW025183,40.4,24.0,88.5,74.4,109.8,110.6,63.0,99.5,22.6,103.9,97.4,125.1,71.7,237450_at
AA157017,171.9,124.6,67.9,129.7,167.7,92.4,48.2,146.7,135.8,120.2,220.0,191.0,175.4,237451_x_at
AW664026,10.8,16.2,31.8,22.3,25.7,24.9,16.1,14.6,10.4,13.1,12.5,15.0,12.5,237452_at
N62934,73.2,31.8,131.8,125.8,119.5,233.4,205.6,298.5,79.6,53.3,80.4,261.8,102.3,237453_at
AV647560,44.2,58.8,56.8,66.8,44.4,51.7,50.4,53.8,71.8,15.6,56.7,65.1,56.0,237454_at
BF436704,27.9,11.5,14.4,21.1,86.6,119.3,35.4,41.7,20.3,93.6,18.8,83.1,23.0,237455_at
AI655806,49.8,8.6,13.1,15.9,43.0,91.3,41.0,102.0,60.0,76.9,40.8,77.6,56.2,237456_at
AW207523,12.8,18.2,16.1,8.8,7.9,7.2,9.5,7.0,6.7,8.2,13.4,10.6,8.6,237457_at
BF510521,29.6,10.2,2.3,67.3,66.4,71.8,87.5,78.5,73.4,61.3,16.8,120.5,96.7,237458_at
AA811257,7.8,16.7,33.1,13.4,5.4,31.4,19.0,14.9,21.2,21.6,13.3,15.8,17.7,237459_at
AV700174,79.8,31.0,68.1,86.1,129.5,130.0,94.1,129.7,70.7,107.5,160.7,212.0,163.7,237460_x_at
AA565499,75.0,62.6,47.9,54.5,73.9,89.4,85.7,49.5,58.9,86.1,75.6,117.3,94.9,237461_at
AW876066,6.3,3.2,4.1,13.1,7.7,7.8,7.3,56.4,22.1,12.3,51.7,9.1,12.4,237462_at
AW295488,147.1,49.6,88.7,141.2,73.8,121.1,90.6,59.5,8.9,8.6,9.8,10.6,37.3,237463_at
AI241501,83.9,77.7,59.6,45.1,143.1,97.1,116.3,111.0,96.4,61.0,96.4,67.0,106.6,237464_at
BF196943,49.5,39.1,10.4,10.0,27.3,9.0,7.2,268.0,79.8,80.4,50.2,85.3,37.9,237465_at
AW444502,9.1,16.9,18.3,12.8,5.1,10.6,11.3,23.8,5.0,6.5,11.3,8.9,7.8,237466_s_at
AW028759,60.7,23.5,38.8,49.3,63.7,160.0,145.8,91.0,117.8,107.1,19.3,38.1,75.7,237467_at
BF447860,18.0,15.6,25.1,11.6,10.7,29.2,8.5,20.8,20.8,26.4,20.1,54.4,18.7,237468_at
T96523,2.6,6.2,6.7,9.7,26.2,10.1,18.4,7.9,8.4,13.2,11.0,12.3,7.5,237469_at
R45067,6.6,7.2,20.1,8.6,21.2,10.0,41.3,6.1,14.3,45.9,11.1,4.5,12.9,237470_at
BF511694,15.2,16.2,8.0,8.9,44.6,8.8,11.0,18.2,11.8,32.6,9.1,64.0,43.2,237471_at
BE504430,17.9,40.0,52.3,13.0,14.8,172.7,62.2,75.6,25.4,60.5,44.8,97.5,63.7,237472_at
AW027469,113.4,179.8,274.5,256.4,328.4,261.7,341.0,370.5,215.5,203.5,317.9,297.5,309.0,237473_at
AW293826,13.6,17.1,21.8,5.3,16.3,11.5,7.7,9.6,35.5,8.3,3.6,26.0,5.8,237474_at
AI151104,278.2,304.6,246.7,325.1,431.3,499.0,437.2,559.5,428.9,363.5,396.5,472.9,472.5,237475_x_at
BE463995,38.6,8.2,8.0,12.5,39.3,60.7,35.2,56.4,106.4,31.9,28.3,57.8,78.1,237476_at
AW139167,3.3,1.2,4.7,19.2,3.5,16.0,5.4,14.6,9.0,20.8,30.8,35.7,4.0,237477_at
AI793222,189.8,204.8,265.1,168.9,194.7,181.2,60.9,87.7,107.9,178.1,127.0,185.0,173.7,237478_at
AI743485,10.5,22.8,35.1,28.7,21.8,1.7,27.4,14.0,21.7,37.7,32.2,27.6,22.0,237479_at
AI912612,8.2,26.2,16.1,12.1,21.4,17.0,15.1,16.1,18.8,23.9,21.3,13.3,46.5,237480_at
AA826948,44.9,26.5,18.4,24.8,15.8,15.1,24.2,19.4,41.9,139.7,11.1,19.9,10.1,237481_at
AA826948,255.7,146.1,113.9,29.4,75.9,25.3,32.1,37.5,28.1,47.5,43.2,50.4,65.1,237482_s_at
AI990790,5.1,24.8,13.2,8.9,9.8,7.7,8.4,14.1,28.6,9.5,4.4,6.1,6.4,237483_at
BE501385,56.6,62.5,72.3,98.5,119.0,117.6,107.3,178.3,81.2,150.5,70.0,156.4,151.8,237484_at
AA702507,70.8,57.6,88.5,80.8,131.7,95.9,87.3,67.8,82.6,94.2,65.5,59.0,60.6,237485_at
T99769,9.9,58.9,24.4,12.8,18.2,19.6,18.6,12.7,15.9,14.6,12.1,17.3,24.6,237486_at
N69685,15.5,14.1,23.3,27.1,31.9,28.3,14.9,14.0,24.4,26.4,25.5,25.9,27.0,237487_at
AV648475,26.9,48.3,63.3,112.9,108.4,114.3,86.3,95.2,63.9,128.3,110.9,183.3,149.0,237488_at
AI821465,18.3,1.1,36.0,7.4,38.2,8.3,8.9,32.3,16.9,27.4,3.0,17.7,2.4,237489_at
AI025699,2.5,8.4,3.9,2.5,11.3,4.9,10.4,2.8,4.2,67.7,11.3,10.6,2.5,237490_at
AA700633,18.7,1.2,8.4,6.9,23.8,3.5,8.5,5.0,11.4,4.5,11.2,7.4,10.3,237491_at
R37728,10.7,30.9,39.3,23.9,25.2,50.9,20.6,42.9,4.4,23.0,29.9,32.1,32.4,237492_at
BE348657,5.3,8.1,6.1,7.0,11.1,11.7,9.5,6.9,13.8,42.0,8.4,7.5,4.3,237493_at
AA625847,276.1,153.2,226.7,272.9,284.6,252.7,334.7,238.5,320.3,352.6,221.6,341.3,241.9,237494_at
BF512061,8.1,8.2,17.1,11.1,14.5,10.0,11.3,12.6,8.5,14.3,7.1,13.8,9.6,237495_at
AI821404,61.1,27.5,27.1,37.4,70.8,116.5,45.5,72.8,53.3,18.5,5.8,57.9,53.0,237496_at
N69098,93.8,119.3,160.0,87.6,24.9,17.5,19.3,38.8,46.7,98.6,22.3,19.4,20.2,237497_at
AV700008,67.6,63.8,121.7,111.0,89.7,120.9,130.3,117.5,27.8,104.4,95.5,64.5,89.5,237498_at
AI149976,5.9,2.3,9.4,2.9,14.6,3.1,8.7,9.2,6.4,14.0,4.6,12.4,3.1,237499_at
AI939518,22.9,24.2,93.2,36.5,30.8,26.8,25.1,35.2,35.0,60.8,37.6,44.6,47.4,237500_at
AI141692,5.7,5.4,9.8,10.8,8.3,13.6,7.9,6.0,10.3,12.2,7.7,37.8,9.0,237501_at
BE671045,60.9,49.1,5.1,54.2,49.8,77.2,64.4,108.5,52.3,101.7,119.8,122.0,54.2,237502_at
BE048873,34.7,27.1,43.1,45.3,38.7,32.5,36.4,32.7,28.8,42.0,29.1,34.0,39.3,237503_at
AW002398,92.0,109.5,112.3,112.2,24.3,200.6,130.8,202.9,101.4,101.8,128.9,112.9,118.3,237504_at
AI806370,15.0,7.8,9.0,8.8,10.5,10.7,16.3,16.5,13.2,18.3,24.0,20.0,16.2,237505_at
AI287657,161.8,114.2,85.8,31.7,140.9,47.0,131.9,49.5,33.2,137.4,72.5,18.0,122.0,237506_at
AI333069,28.9,30.7,16.1,30.9,35.9,39.4,35.8,19.5,31.7,25.8,45.3,54.3,40.8,237507_at
AA012852,6.9,30.1,24.0,14.7,7.7,14.3,6.9,4.5,3.0,10.4,14.0,14.6,14.2,237508_at
AI733348,32.4,65.4,69.6,78.8,13.8,138.0,31.5,62.3,154.3,128.7,34.7,134.3,57.3,237509_at
AI939472,45.2,8.7,45.0,60.8,29.4,50.7,88.9,41.5,7.1,32.6,20.9,56.6,39.7,237510_at
AA702788,55.3,33.6,32.9,43.5,73.1,37.8,32.8,8.7,64.1,38.1,132.5,91.0,122.7,237511_at
W44508,20.5,27.3,30.6,81.7,38.2,27.8,30.9,32.5,26.6,26.1,39.8,15.1,26.1,237512_at
AI807285,96.9,26.2,113.2,141.1,163.7,167.3,198.1,145.4,167.3,124.3,151.7,212.7,168.0,237513_at
AA778658,68.9,58.0,72.1,49.4,53.0,94.8,58.9,116.1,94.3,108.9,69.3,94.7,73.2,237514_at
AA054642,16.4,10.8,5.7,23.6,20.4,45.6,1.5,20.3,10.0,2.2,17.1,16.6,6.9,237515_at
W87684,47.5,48.8,98.3,115.6,66.4,95.4,89.9,141.5,81.5,109.8,83.5,154.6,74.0,237516_at
AI668592,97.7,76.5,39.2,105.8,137.3,179.2,63.6,98.0,101.2,214.5,30.5,82.7,142.6,237517_at
AI939399,292.2,295.5,217.8,215.5,458.2,433.5,327.6,361.7,405.6,448.8,422.8,542.2,364.4,237518_at
BE463783,2.4,49.6,10.1,7.7,16.7,33.1,36.0,6.2,5.9,17.2,8.6,14.2,7.9,237519_at
AI384053,2.7,0.8,1.1,0.7,6.2,6.4,13.7,3.7,2.5,1.8,13.7,10.0,2.4,237520_x_at
R55749,7.7,3.2,7.4,14.2,2.1,12.7,42.3,31.9,3.0,9.1,6.7,16.6,23.6,237521_x_at
AA058563,118.7,68.9,106.0,74.5,194.2,125.3,114.3,130.0,107.3,68.6,77.1,115.6,122.7,237522_at
AI939584,15.5,5.0,14.3,14.3,7.5,30.7,19.2,4.4,10.9,5.4,44.2,26.8,11.3,237523_at
BF514004,5.5,3.9,12.8,4.5,7.9,12.8,5.1,6.1,11.6,11.9,11.7,5.3,11.2,237524_at
AW449589,99.5,95.7,143.7,132.9,149.3,127.0,117.1,118.2,98.3,137.1,66.0,108.8,155.8,237525_at
BE670844,14.1,14.4,19.6,24.7,17.9,24.7,10.5,13.1,15.8,22.2,17.6,15.0,12.3,237526_at
BE674652,19.3,8.6,26.4,7.4,14.2,58.8,7.1,42.9,36.3,74.6,41.8,71.2,58.3,237527_at
D80212,3.6,2.0,14.0,5.4,7.2,35.7,16.3,14.2,3.1,8.2,8.3,2.6,2.4,237528_at
AW204608,17.9,9.9,14.5,22.6,17.3,21.7,11.0,13.3,15.5,21.0,25.0,15.2,10.9,237529_at
T77543,27.9,8.6,35.6,16.4,8.8,4.8,56.5,14.2,30.3,13.4,5.0,52.6,31.3,237530_at
AA648438,19.2,16.3,38.8,4.5,15.4,62.5,9.5,65.2,10.2,17.3,34.4,47.7,14.4,237531_at
AW296295,119.7,117.7,49.8,30.4,116.4,78.1,182.6,14.4,162.1,65.0,68.3,86.7,23.2,237532_at
BF056769,10.8,7.4,15.6,6.8,11.3,10.4,26.2,52.2,5.4,11.2,37.6,25.1,26.9,237533_at
BF058429,23.9,4.8,18.8,12.8,9.4,12.6,17.0,9.4,11.7,43.6,13.5,6.1,6.1,237534_at
BF223138,5.8,21.0,17.9,5.7,18.7,8.2,6.3,6.7,34.5,8.6,7.4,10.6,15.3,237535_x_at
AW450849,51.1,12.9,44.4,47.0,288.1,61.3,43.7,229.0,163.2,378.2,206.6,153.2,189.3,237536_at
AW452031,3.8,8.0,12.4,40.7,28.1,13.4,52.3,10.1,45.9,29.4,6.7,18.3,45.2,237537_at
BE552359,13.2,28.5,54.5,10.7,37.1,19.5,7.3,22.2,55.5,17.4,18.7,19.0,50.5,237538_at
AW205607,21.6,13.7,9.6,11.9,23.5,48.9,25.1,11.4,18.0,68.2,15.2,32.0,14.1,237539_at
AW292481,14.7,16.3,25.7,4.5,3.8,5.5,3.8,29.8,3.4,3.4,29.5,6.3,21.9,237540_at
AW452087,65.2,89.4,148.8,125.8,206.6,189.0,246.0,206.8,189.9,249.9,119.1,210.8,184.2,237541_at
AI970367,64.5,70.4,16.0,113.8,149.9,123.4,102.0,109.1,96.6,93.4,108.2,118.8,117.9,237542_at
AI871213,8.8,3.6,8.6,7.7,13.3,51.6,8.9,10.3,11.4,46.3,9.2,13.3,5.2,237543_at
BF508786,42.7,29.8,63.5,73.6,67.1,51.8,57.0,64.6,84.8,60.5,29.7,94.5,85.0,237544_at
BF447692,44.2,39.5,90.0,55.3,91.2,69.4,31.9,42.1,45.4,85.2,56.8,86.9,56.2,237545_at
AI652926,22.6,16.6,14.7,18.8,16.8,22.7,19.0,19.5,67.9,14.1,35.0,69.8,12.1,237546_at
BF055302,4.2,5.1,6.4,4.1,8.7,12.2,10.8,8.2,20.4,8.6,7.7,7.6,14.7,237547_at
AW294215,26.5,29.6,41.0,74.1,111.3,47.5,40.9,37.0,55.9,55.4,52.4,33.2,20.3,237548_at
AA719451,7.3,46.9,11.3,8.3,31.6,15.6,33.0,46.1,5.0,19.8,9.3,14.7,17.7,237549_at
AI732638,6.6,24.2,45.3,37.7,10.6,10.9,23.7,19.0,9.9,78.3,34.7,41.1,39.2,237550_at
AW444712,8.4,15.7,12.2,10.9,55.0,73.2,10.2,47.0,67.9,12.3,32.9,41.9,43.6,237551_at
BF056473,24.7,34.1,24.1,64.5,76.1,14.1,18.6,61.9,72.6,41.5,24.1,99.1,17.8,237552_at
AI569399,154.2,105.9,158.2,92.6,236.4,168.3,150.6,158.8,212.0,256.9,218.6,329.8,153.2,237553_at
BE348304,6.0,5.5,3.6,5.1,4.9,6.0,9.9,8.5,6.1,9.0,4.0,4.6,5.8,237554_at
BE855963,37.9,30.7,36.4,34.9,47.2,148.3,50.1,33.8,11.3,15.8,35.5,43.6,12.6,237555_at
AI914160,7.1,3.9,27.1,30.0,2.5,8.7,12.1,6.2,2.2,9.3,10.1,6.5,5.8,237556_at
AI674039,8.4,8.8,8.8,8.3,7.7,8.8,8.9,8.1,7.3,6.5,6.3,7.4,8.7,237557_at
BE549709,23.5,100.9,13.8,96.0,76.0,123.6,128.5,83.9,87.8,89.9,21.8,71.6,83.0,237558_at
BF056844,8.7,7.1,19.0,6.9,13.1,13.7,7.9,16.2,9.3,13.5,9.7,10.5,11.9,237559_at
AI015881,15.7,49.8,50.4,101.4,53.2,56.9,136.5,100.9,46.8,125.2,20.9,59.0,110.2,237560_at
AV736334,39.7,32.2,16.8,43.0,36.7,30.8,115.4,242.1,104.9,121.6,250.1,90.9,273.6,237561_x_at
BF478143,26.8,30.7,98.4,12.0,16.7,17.4,76.8,10.6,15.4,30.1,78.7,73.3,14.4,237562_at
AI286239,183.5,227.9,384.7,352.5,271.1,471.1,274.4,335.4,350.3,392.1,303.3,257.1,246.4,237563_s_at
AI286239,2.6,3.4,5.1,2.9,4.6,11.6,10.9,9.2,2.8,27.9,5.1,8.5,7.7,237564_at
AI651345,14.2,22.5,35.4,37.8,47.0,100.0,32.6,53.9,67.7,5.4,16.4,7.9,41.3,237565_at
